Site.ID,Transect,Event,Year,Month,Core.Area.m2,Depth,Live.Roots.g,Dead.Roots.g,Dead.Macro.Organic.g,Live.Change.g,Dead.Change.g,Interval.Production.g,Sum.Intervals.g,Total NAPP.g.m-2.y-1
CRMS0175,1,T8,2014,05,0.00785,C 15-30,0.46,17.41,8.51,-0.31,2.69,2.38,NA,NA
CRMS0175,1,T9,2014,07,0.00785,C 15-30,0.15,20.1,2.96,NA,NA,NA,NA,NA
CRMS0175,2,T1,2012,06,0.00785,C 15-30,0,15.22,5.5,1.15,-3.53,1.15,14.18,903.18
CRMS0175,2,T2,2012,10,0.00785,C 15-30,1.15,11.69,7.52,-0.96,6.03,5.07,NA,NA
CRMS0175,2,T3,2013,02,0.00785,C 15-30,0.19,17.72,7.03,1.09,-14.18,1.09,NA,NA
CRMS0175,2,T4,2013,05,0.00785,C 15-30,1.28,3.54,6.06,-0.76,5.02,4.26,NA,NA
CRMS0175,2,T5,2013,07,0.00785,C 15-30,0.52,8.56,13.43,-0.52,-0.46,0,NA,NA
CRMS0175,2,T6,2013,10,0.00785,C 15-30,0,8.1,8.42,0,-1.34,0,NA,NA
CRMS0175,2,T7,2014,02,0.00785,C 15-30,0,6.76,6.09,0,-6.53,0,NA,NA
CRMS0175,2,T8,2014,05,0.00785,C 15-30,0,0.23,11.46,-0.01,2.62,2.61,NA,NA
CRMS0175,2,T9,2014,07,0.00785,C 15-30,-0.01,2.85,3.54,NA,NA,NA,NA,NA
CRMS0175,3,T1,2012,06,0.00785,C 15-30,0,21.93,7.25,0.59,-10.55,0.59,16.94,1078.98
CRMS0175,3,T2,2012,10,0.00785,C 15-30,0.59,11.38,3.63,-0.59,-7.76,0,NA,NA
CRMS0175,3,T3,2013,02,0.00785,C 15-30,0,3.62,2.85,0.66,-2.3,0.66,NA,NA
CRMS0175,3,T4,2013,05,0.00785,C 15-30,0.66,1.32,5.13,-0.58,4.33,3.75,NA,NA
CRMS0175,3,T5,2013,07,0.00785,C 15-30,0.08,5.65,11.37,-0.08,9.15,9.07,NA,NA
CRMS0175,3,T6,2013,10,0.00785,C 15-30,0,14.8,10,0,-6.73,0,NA,NA
CRMS0175,3,T7,2014,02,0.00785,C 15-30,0,8.07,5.09,0,-0.07,0,NA,NA
CRMS0175,3,T8,2014,05,0.00785,C 15-30,0,8,15.42,0.03,2.84,2.87,NA,NA
CRMS0175,3,T9,2014,07,0.00785,C 15-30,0.03,10.84,2.84,NA,NA,NA,NA,NA
CRMS0175,4,T1,2012,06,0.00785,C 15-30,0,14.11,8.07,4.48,-2.2,4.48,11.71,745.86
CRMS0175,4,T2,2012,10,0.00785,C 15-30,4.48,11.91,7.36,-4.48,5.68,1.2,NA,NA
CRMS0175,4,T3,2013,02,0.00785,C 15-30,0,17.59,3.45,0.98,-14.04,0.98,NA,NA
CRMS0175,4,T4,2013,05,0.00785,C 15-30,0.98,3.55,5.16,-0.98,1.86,0.88,NA,NA
CRMS0175,4,T5,2013,07,0.00785,C 15-30,0,5.41,10.67,0,4.17,4.17,NA,NA
CRMS0175,4,T6,2013,10,0.00785,C 15-30,0,9.58,12.71,0,-2.29,0,NA,NA
CRMS0175,4,T7,2014,02,0.00785,C 15-30,0,7.29,4.63,0,-2.03,0,NA,NA
CRMS0175,4,T8,2014,05,0.00785,C 15-30,0,5.26,10.67,NA,NA,NA,NA,NA
CRMS0175,4,T9,2014,07,0.00785,C 15-30,NA,NA,NA,NA,NA,NA,NA,NA
CRMS0175,5,T1,2012,06,0.00785,C 15-30,0,17.48,15.56,0.55,-11.74,0.55,27.98,1782.17
CRMS0175,5,T2,2012,10,0.00785,C 15-30,0.55,5.74,6.06,-0.55,13.39,12.84,NA,NA
CRMS0175,5,T3,2013,02,0.00785,C 15-30,0,19.13,7.41,2.44,-16.2,2.44,NA,NA
CRMS0175,5,T4,2013,05,0.00785,C 15-30,2.44,2.93,5.72,-2.44,10.71,8.27,NA,NA
CRMS0175,5,T5,2013,07,0.00785,C 15-30,0,13.64,18.52,0,3.75,3.75,NA,NA
CRMS0175,5,T6,2013,10,0.00785,C 15-30,0,17.39,11.27,0,-12.5,0,NA,NA
CRMS0175,5,T7,2014,02,0.00785,C 15-30,0,4.89,5.07,0,-0.85,0,NA,NA
CRMS0175,5,T8,2014,05,0.00785,C 15-30,0,4.04,4.28,0.01,0.12,0.13,NA,NA
CRMS0175,5,T9,2014,07,0.00785,C 15-30,0.01,4.16,2.88,NA,NA,NA,NA,NA
CRMS0211,1,T1,2012,06,0.00785,A 0-7.5,20.63,5.78,2.68,-16.9,3.29,0,18.88,1202.55
CRMS0211,1,T2,2012,10,0.00785,A 0-7.5,3.73,9.07,3.58,8.45,-7.04,8.45,NA,NA
CRMS0211,1,T3,2013,02,0.00785,A 0-7.5,12.18,2.03,0.96,-2.55,0.78,0,NA,NA
CRMS0211,1,T4,2013,05,0.00785,A 0-7.5,9.63,2.81,2.2,-5.34,3.67,0,NA,NA
CRMS0211,1,T5,2013,07,0.00785,A 0-7.5,4.29,6.48,5.51,7.76,-1.98,7.76,NA,NA
CRMS0211,1,T6,2013,10,0.00785,A 0-7.5,12.05,4.5,1.52,-11.84,8.63,0,NA,NA
CRMS0211,1,T7,2014,02,0.00785,A 0-7.5,0.21,13.13,2.5,2.67,-0.74,2.67,NA,NA
CRMS0211,1,T8,2014,05,0.00785,A 0-7.5,2.88,12.39,1.52,-2.31,-9.74,0,NA,NA
CRMS0211,1,T9,2014,07,0.00785,A 0-7.5,0.57,2.65,1.08,NA,NA,NA,NA,NA
CRMS0211,2,T1,2012,06,0.00785,A 0-7.5,0.5,12.4,4.7,1.02,-6.61,1.02,26.96,1717.20
CRMS0211,2,T2,2012,10,0.00785,A 0-7.5,1.52,5.79,23.14,10.69,-5.01,10.69,NA,NA
CRMS0211,2,T3,2013,02,0.00785,A 0-7.5,12.21,0.78,1.76,-0.82,4.43,3.61,NA,NA
CRMS0211,2,T4,2013,05,0.00785,A 0-7.5,11.39,5.21,1.61,-7.17,2.89,0,NA,NA
CRMS0211,2,T5,2013,07,0.00785,A 0-7.5,4.22,8.1,4.14,9.07,-3.96,9.07,NA,NA
CRMS0211,2,T6,2013,10,0.00785,A 0-7.5,13.29,4.14,1.35,-13.26,9.85,0,NA,NA
CRMS0211,2,T7,2014,02,0.00785,A 0-7.5,0.03,13.99,2.75,2.57,-4.34,2.57,NA,NA
CRMS0211,2,T8,2014,05,0.00785,A 0-7.5,2.6,9.65,2.77,-2.08,-1.72,0,NA,NA
CRMS0211,2,T9,2014,07,0.00785,A 0-7.5,0.52,7.93,4.2,NA,NA,NA,NA,NA
CRMS0211,3,T1,2012,06,0.00785,A 0-7.5,4.28,8.47,5.78,0.62,4.32,4.94,25.24,1607.64
CRMS0211,3,T2,2012,10,0.00785,A 0-7.5,4.9,12.79,2.41,5,-11.99,5,NA,NA
CRMS0211,3,T3,2013,02,0.00785,A 0-7.5,9.9,0.8,1.89,0.54,5.1,5.64,NA,NA
CRMS0211,3,T4,2013,05,0.00785,A 0-7.5,10.44,5.9,1.79,-7.68,0.39,0,NA,NA
CRMS0211,3,T5,2013,07,0.00785,A 0-7.5,2.76,6.29,2.5,4.03,3.63,7.66,NA,NA
CRMS0211,3,T6,2013,10,0.00785,A 0-7.5,6.79,9.92,1.8,-4.97,0.61,0,NA,NA
CRMS0211,3,T7,2014,02,0.00785,A 0-7.5,1.82,10.53,2.54,-1.38,-2.34,0,NA,NA
CRMS0211,3,T8,2014,05,0.00785,A 0-7.5,0.44,8.19,2.48,2,-3.8,2,NA,NA
CRMS0211,3,T9,2014,07,0.00785,A 0-7.5,2.44,4.39,1.19,NA,NA,NA,NA,NA
CRMS0211,4,T1,2012,06,0.00785,A 0-7.5,6.77,7.27,4.85,-1.8,-0.92,0,37.77,2405.73
CRMS0211,4,T2,2012,10,0.00785,A 0-7.5,4.97,6.35,3.96,4.37,-5.43,4.37,NA,NA
CRMS0211,4,T3,2013,02,0.00785,A 0-7.5,9.34,0.92,3.2,12.51,3.33,15.84,NA,NA
CRMS0211,4,T4,2013,05,0.00785,A 0-7.5,21.85,4.25,1.82,-18.37,0.75,0,NA,NA
CRMS0211,4,T5,2013,07,0.00785,A 0-7.5,3.48,5,3.35,12.22,2.82,15.04,NA,NA
CRMS0211,4,T6,2013,10,0.00785,A 0-7.5,15.7,7.82,1.1,-15.7,5.55,0,NA,NA
CRMS0211,4,T7,2014,02,0.00785,A 0-7.5,0,13.37,2.58,2.52,-2.35,2.52,NA,NA
CRMS0211,4,T8,2014,05,0.00785,A 0-7.5,2.52,11.02,2.56,-2.52,-10.47,0,NA,NA
CRMS0211,4,T9,2014,07,0.00785,A 0-7.5,0,0.55,1.52,NA,NA,NA,NA,NA
CRMS0211,5,T1,2012,06,0.00785,A 0-7.5,12.84,5.45,7.66,11.58,5.12,16.7,34.34,2187.26
CRMS0211,5,T2,2012,10,0.00785,A 0-7.5,24.42,10.57,2.38,-17.14,-9.87,0,NA,NA
CRMS0211,5,T3,2013,02,0.00785,A 0-7.5,7.28,0.7,2.32,-5.11,3.65,0,NA,NA
CRMS0211,5,T4,2013,05,0.00785,A 0-7.5,2.17,4.35,2.93,2.93,-0.99,2.93,NA,NA
CRMS0211,5,T5,2013,07,0.00785,A 0-7.5,5.1,3.36,3.64,4.39,4.5,8.89,NA,NA
CRMS0211,5,T6,2013,10,0.00785,A 0-7.5,9.49,7.86,1.34,-9.49,9.73,0.24,NA,NA
CRMS0211,5,T7,2014,02,0.00785,A 0-7.5,0,17.59,4.44,2,1.43,3.43,NA,NA
CRMS0211,5,T8,2014,05,0.00785,A 0-7.5,2,19.02,2.1,2.15,-8.46,2.15,NA,NA
CRMS0211,5,T9,2014,07,0.00785,A 0-7.5,4.15,10.56,2.11,NA,NA,NA,NA,NA
CRMS0211,1,T1,2012,06,0.00785,B 7.5-15,3.52,8.82,5.97,-3.11,-5.8,0,25.61,1631.21
CRMS0211,1,T2,2012,10,0.00785,B 7.5-15,0.41,3.02,3.65,3.39,-1.59,3.39,NA,NA
CRMS0211,1,T3,2013,02,0.00785,B 7.5-15,3.8,1.43,4.89,-0.65,2.06,1.41,NA,NA
CRMS0211,1,T4,2013,05,0.00785,B 7.5-15,3.15,3.49,4.02,-2.87,-1.8,0,NA,NA
CRMS0211,1,T5,2013,07,0.00785,B 7.5-15,0.28,1.69,9.47,6.5,8.73,15.23,NA,NA
CRMS0211,1,T6,2013,10,0.00785,B 7.5-15,6.78,10.42,3.14,-6.8,11.18,4.38,NA,NA
CRMS0211,1,T7,2014,02,0.00785,B 7.5-15,-0.02,21.6,6.39,1.08,-12.48,1.08,NA,NA
CRMS0211,1,T8,2014,05,0.00785,B 7.5-15,1.06,9.12,4.49,0.12,-4.7,0.12,NA,NA
CRMS0211,1,T9,2014,07,0.00785,B 7.5-15,1.18,4.42,1.49,NA,NA,NA,NA,NA
CRMS0211,2,T1,2012,06,0.00785,B 7.5-15,1.63,8.01,3.47,0.38,0.13,0.51,19.46,1239.49
CRMS0211,2,T2,2012,10,0.00785,B 7.5-15,2.01,8.14,12.09,3.22,-6.55,3.22,NA,NA
CRMS0211,2,T3,2013,02,0.00785,B 7.5-15,5.23,1.59,7.93,-4.27,7.33,3.06,NA,NA
CRMS0211,2,T4,2013,05,0.00785,B 7.5-15,0.96,8.92,2.63,-0.31,-6.22,0,NA,NA
CRMS0211,2,T5,2013,07,0.00785,B 7.5-15,0.65,2.7,3.94,0.28,1.93,2.21,NA,NA
CRMS0211,2,T6,2013,10,0.00785,B 7.5-15,0.93,4.63,2.22,-0.93,8.46,7.53,NA,NA
CRMS0211,2,T7,2014,02,0.00785,B 7.5-15,0,13.09,6.63,0.55,-3.22,0.55,NA,NA
CRMS0211,2,T8,2014,05,0.00785,B 7.5-15,0.55,9.87,5.97,-0.55,2.93,2.38,NA,NA
CRMS0211,2,T9,2014,07,0.00785,B 7.5-15,0,12.8,2.13,NA,NA,NA,NA,NA
CRMS0211,3,T1,2012,06,0.00785,B 7.5-15,0.33,14.64,9.54,-0.15,-3.08,0,15.16,965.61
CRMS0211,3,T2,2012,10,0.00785,B 7.5-15,0.18,11.56,5.3,3.67,-10.53,3.67,NA,NA
CRMS0211,3,T3,2013,02,0.00785,B 7.5-15,3.85,1.03,3.92,-1.95,8.98,7.03,NA,NA
CRMS0211,3,T4,2013,05,0.00785,B 7.5-15,1.9,10.01,4.26,-1.89,-5.55,0,NA,NA
CRMS0211,3,T5,2013,07,0.00785,B 7.5-15,0.01,4.46,6.77,NA,NA,NA,NA,NA
CRMS0211,3,T6,2013,10,0.00785,B 7.5-15,NA,NA,NA,NA,NA,NA,NA,NA
CRMS0211,3,T7,2014,02,0.00785,B 7.5-15,0.03,12.16,5.41,0.02,-5.3,0.02,NA,NA
CRMS0211,3,T8,2014,05,0.00785,B 7.5-15,0.05,6.86,4.22,2.54,1.9,4.44,NA,NA
CRMS0211,3,T9,2014,07,0.00785,B 7.5-15,2.59,8.76,1.46,NA,NA,NA,NA,NA
CRMS0211,4,T1,2012,06,0.00785,B 7.5-15,0.22,10.06,10.3,-0.15,-6.49,0,13.73,874.52
CRMS0211,4,T2,2012,10,0.00785,B 7.5-15,0.07,3.57,2.15,3.8,-1.6,3.8,NA,NA
CRMS0211,4,T3,2013,02,0.00785,B 7.5-15,3.87,1.97,6.23,0.4,2.01,2.41,NA,NA
CRMS0211,4,T4,2013,05,0.00785,B 7.5-15,4.27,3.98,6.1,-3.15,-0.14,0,NA,NA
CRMS0211,4,T5,2013,07,0.00785,B 7.5-15,1.12,3.84,6.33,-0.01,7.08,7.07,NA,NA
CRMS0211,4,T6,2013,10,0.00785,B 7.5-15,1.11,10.92,3.26,-1.11,-2.36,0,NA,NA
CRMS0211,4,T7,2014,02,0.00785,B 7.5-15,0,8.56,6.86,0.45,-0.71,0.45,NA,NA
CRMS0211,4,T8,2014,05,0.00785,B 7.5-15,0.45,7.85,3.92,-0.43,-6.93,0,NA,NA
CRMS0211,4,T9,2014,07,0.00785,B 7.5-15,0.02,0.92,1.12,NA,NA,NA,NA,NA
CRMS0211,5,T1,2012,06,0.00785,B 7.5-15,0.69,17.57,3.91,3.21,-13.13,3.21,19.57,1246.50
CRMS0211,5,T2,2012,10,0.00785,B 7.5-15,3.9,4.44,2.76,-1.21,-4.1,0,NA,NA
CRMS0211,5,T3,2013,02,0.00785,B 7.5-15,2.69,0.34,4.07,-1.94,3.22,1.28,NA,NA
CRMS0211,5,T4,2013,05,0.00785,B 7.5-15,0.75,3.56,5.16,1.08,1.26,2.34,NA,NA
CRMS0211,5,T5,2013,07,0.00785,B 7.5-15,1.83,4.82,4.96,-1.03,2.51,1.48,NA,NA
CRMS0211,5,T6,2013,10,0.00785,B 7.5-15,0.8,7.33,1.75,-0.8,-0.86,0,NA,NA
CRMS0211,5,T7,2014,02,0.00785,B 7.5-15,0,6.47,5.23,0.29,2.48,2.77,NA,NA
CRMS0211,5,T8,2014,05,0.00785,B 7.5-15,0.29,8.95,3.75,-0.17,8.66,8.49,NA,NA
CRMS0211,5,T9,2014,07,0.00785,B 7.5-15,0.12,17.61,1.85,NA,NA,NA,NA,NA
CRMS0211,1,T1,2012,06,0.00785,C 15-30,0.57,10.94,6.36,-0.05,5.19,5.14,23.44,1492.99
CRMS0211,1,T2,2012,10,0.00785,C 15-30,0.52,16.13,8.83,5.18,-15.98,5.18,NA,NA
CRMS0211,1,T3,2013,02,0.00785,C 15-30,5.7,0.15,6.82,-5.39,6.69,1.3,NA,NA
CRMS0211,1,T4,2013,05,0.00785,C 15-30,0.31,6.84,7.47,-0.23,-0.24,0,NA,NA
CRMS0211,1,T5,2013,07,0.00785,C 15-30,0.08,6.6,15.52,-0.06,-0.73,0,NA,NA
CRMS0211,1,T6,2013,10,0.00785,C 15-30,0.02,5.87,1.52,-0.02,10.57,10.55,NA,NA
CRMS0211,1,T7,2014,02,0.00785,C 15-30,0,16.44,8.96,0.1,1.17,1.27,NA,NA
CRMS0211,1,T8,2014,05,0.00785,C 15-30,0.1,17.61,8.54,NA,NA,NA,NA,NA
CRMS0211,1,T9,2014,07,0.00785,C 15-30,NA,NA,NA,NA,NA,NA,NA,NA
CRMS0211,2,T1,2012,06,0.00785,C 15-30,0.23,27.63,2.74,0.01,-13.46,0.01,9.18,584.71
CRMS0211,2,T2,2012,10,0.00785,C 15-30,0.24,14.17,23.28,3.19,-12.67,3.19,NA,NA
CRMS0211,2,T3,2013,02,0.00785,C 15-30,3.43,1.5,8.48,-2.92,7.45,4.53,NA,NA
CRMS0211,2,T4,2013,05,0.00785,C 15-30,0.51,8.95,8.2,NA,NA,NA,NA,NA
CRMS0211,2,T5,2013,07,0.00785,C 15-30,NA,NA,NA,NA,NA,NA,NA,NA
CRMS0211,2,T6,2013,10,0.00785,C 15-30,0.19,11.02,4.92,-0.19,-2.01,0,NA,NA
CRMS0211,2,T7,2014,02,0.00785,C 15-30,0,9.01,8.95,0.17,0.1,0.27,NA,NA
CRMS0211,2,T8,2014,05,0.00785,C 15-30,0.17,9.11,10.01,1.18,-5.12,1.18,NA,NA
CRMS0211,2,T9,2014,07,0.00785,C 15-30,1.35,3.99,0.93,NA,NA,NA,NA,NA
CRMS0211,3,T1,2012,06,0.00785,C 15-30,0.41,30.08,4.52,-0.37,-22.35,0,36.85,2347.13
CRMS0211,3,T2,2012,10,0.00785,C 15-30,0.04,7.73,10.81,0.91,-1.94,0.91,NA,NA
CRMS0211,3,T3,2013,02,0.00785,C 15-30,0.95,5.79,13.28,-0.66,7.33,6.67,NA,NA
CRMS0211,3,T4,2013,05,0.00785,C 15-30,0.29,13.12,9.58,-0.25,-9.35,0,NA,NA
CRMS0211,3,T5,2013,07,0.00785,C 15-30,0.04,3.77,10.65,0.26,10.79,11.05,NA,NA
CRMS0211,3,T6,2013,10,0.00785,C 15-30,0.3,14.56,6,-0.3,5.83,5.53,NA,NA
CRMS0211,3,T7,2014,02,0.00785,C 15-30,0,20.39,13.07,0,-20.1,0,NA,NA
CRMS0211,3,T8,2014,05,0.00785,C 15-30,0,0.29,0.64,0,12.69,12.69,NA,NA
CRMS0211,3,T9,2014,07,0.00785,C 15-30,0,12.98,2.61,NA,NA,NA,NA,NA
CRMS0211,4,T1,2012,06,0.00785,C 15-30,0.18,29.39,7.01,-0.14,-25.75,0,10.54,671.34
CRMS0211,4,T2,2012,10,0.00785,C 15-30,0.04,3.64,3.56,2.12,-0.72,2.12,NA,NA
CRMS0211,4,T3,2013,02,0.00785,C 15-30,2.16,2.92,12.32,-1.57,2.45,0.88,NA,NA
CRMS0211,4,T4,2013,05,0.00785,C 15-30,0.59,5.37,5.58,NA,NA,NA,NA,NA
CRMS0211,4,T5,2013,07,0.00785,C 15-30,NA,NA,NA,NA,NA,NA,NA,NA
CRMS0211,4,T6,2013,10,0.00785,C 15-30,0.46,11.1,3.66,-0.45,3.59,3.14,NA,NA
CRMS0211,4,T7,2014,02,0.00785,C 15-30,0.01,14.69,11.22,0.19,4.21,4.4,NA,NA
CRMS0211,4,T8,2014,05,0.00785,C 15-30,0.2,18.9,12.08,-0.2,-18.39,0,NA,NA
CRMS0211,4,T9,2014,07,0.00785,C 15-30,0,0.51,0.33,NA,NA,NA,NA,NA
CRMS0211,5,T1,2012,06,0.00785,C 15-30,0.32,22.11,5.98,-0.14,-21.4,0,11.18,712.10
CRMS0211,5,T2,2012,10,0.00785,C 15-30,0.18,0.71,0.84,5.3,0.05,5.35,NA,NA
CRMS0211,5,T3,2013,02,0.00785,C 15-30,5.48,0.76,10.11,-4.88,4.92,0.04,NA,NA
CRMS0211,5,T4,2013,05,0.00785,C 15-30,0.6,5.68,5.75,-0.51,-3.46,0,NA,NA
CRMS0211,5,T5,2013,07,0.00785,C 15-30,0.09,2.22,9.41,0.07,0.48,0.55,NA,NA
CRMS0211,5,T6,2013,10,0.00785,C 15-30,0.16,2.7,1.53,-0.16,5.4,5.24,NA,NA
CRMS0211,5,T7,2014,02,0.00785,C 15-30,0,8.1,4.9,NA,NA,NA,NA,NA
CRMS0211,5,T8,2014,05,0.00785,C 15-30,NA,NA,NA,NA,NA,NA,NA,NA
CRMS0211,5,T9,2014,07,0.00785,C 15-30,1.22,22.35,7.76,NA,NA,NA,NA,NA
CRMS0224,1,T1,2012,06,0.00785,A 0-7.5,4.84,3.48,1.25,1.41,0.39,1.8,18.98,1208.92
CRMS0224,1,T2,2012,10,0.00785,A 0-7.5,6.25,3.87,0.88,-1.53,-2.57,0,NA,NA
CRMS0224,1,T3,2013,02,0.00785,A 0-7.5,4.72,1.3,2.16,-1.28,3.45,2.17,NA,NA
CRMS0224,1,T4,2013,05,0.00785,A 0-7.5,3.44,4.75,3.08,-0.92,-0.84,0,NA,NA
CRMS0224,1,T5,2013,07,0.00785,A 0-7.5,2.52,3.91,0.94,3.83,-1.02,3.83,NA,NA
CRMS0224,1,T6,2013,10,0.00785,A 0-7.5,6.35,2.89,2.15,5.25,3.63,8.88,NA,NA
CRMS0224,1,T7,2014,02,0.00785,A 0-7.5,11.6,6.52,1.62,-11.06,-0.68,0,NA,NA
CRMS0224,1,T8,2014,05,0.00785,A 0-7.5,0.54,5.84,1.61,-0.53,2.83,2.3,NA,NA
CRMS0224,1,T9,2014,07,0.00785,A 0-7.5,0.01,8.67,4.18,NA,NA,NA,NA,NA
CRMS0224,2,T1,2012,06,0.00785,A 0-7.5,8.32,4.64,0.62,1.31,6.86,8.17,16.65,1060.51
CRMS0224,2,T2,2012,10,0.00785,A 0-7.5,9.63,11.5,1.68,-6.1,-3.86,0,NA,NA
CRMS0224,2,T3,2013,02,0.00785,A 0-7.5,3.53,7.64,1.75,-3.53,-2.24,0,NA,NA
CRMS0224,2,T4,2013,05,0.00785,A 0-7.5,0,5.4,1.82,3.83,-0.78,3.83,NA,NA
CRMS0224,2,T5,2013,07,0.00785,A 0-7.5,3.83,4.62,1.73,-2.78,0.14,0,NA,NA
CRMS0224,2,T6,2013,10,0.00785,A 0-7.5,1.05,4.76,0.76,4.06,-1.48,4.06,NA,NA
CRMS0224,2,T7,2014,02,0.00785,A 0-7.5,5.11,3.28,1.04,-5.11,3.7,0,NA,NA
CRMS0224,2,T8,2014,05,0.00785,A 0-7.5,0,6.98,1.24,0.07,0.52,0.59,NA,NA
CRMS0224,2,T9,2014,07,0.00785,A 0-7.5,0.07,7.5,1.27,NA,NA,NA,NA,NA
CRMS0224,3,T1,2012,06,0.00785,A 0-7.5,8.6,7.26,1.88,19.3,0.84,20.14,50.38,3208.92
CRMS0224,3,T2,2012,10,0.00785,A 0-7.5,27.9,8.1,1.93,-26.46,-4.05,0,NA,NA
CRMS0224,3,T3,2013,02,0.00785,A 0-7.5,1.44,4.05,1.63,11.61,4.35,15.96,NA,NA
CRMS0224,3,T4,2013,05,0.00785,A 0-7.5,13.05,8.4,2.37,-10.28,-3.31,0,NA,NA
CRMS0224,3,T5,2013,07,0.00785,A 0-7.5,2.77,5.09,1.09,-0.95,-2.85,0,NA,NA
CRMS0224,3,T6,2013,10,0.00785,A 0-7.5,1.82,2.24,0.35,0.51,3.32,3.83,NA,NA
CRMS0224,3,T7,2014,02,0.00785,A 0-7.5,2.33,5.56,0.84,-1.25,-4.49,0,NA,NA
CRMS0224,3,T8,2014,05,0.00785,A 0-7.5,1.08,1.07,0.94,-1.06,11.51,10.45,NA,NA
CRMS0224,3,T9,2014,07,0.00785,A 0-7.5,0.02,12.58,1.48,NA,NA,NA,NA,NA
CRMS0224,4,T1,2012,06,0.00785,A 0-7.5,33.49,7.37,0.97,-13.04,-3.12,0,18.99,1209.55
CRMS0224,4,T2,2012,10,0.00785,A 0-7.5,20.45,4.25,1.35,-2.95,3.38,0.43,NA,NA
CRMS0224,4,T3,2013,02,0.00785,A 0-7.5,17.5,7.63,1.73,-7.06,-3.69,0,NA,NA
CRMS0224,4,T4,2013,05,0.00785,A 0-7.5,10.44,3.94,1.51,-1.7,4.16,2.46,NA,NA
CRMS0224,4,T5,2013,07,0.00785,A 0-7.5,8.74,8.1,1.37,-6,-4.52,0,NA,NA
CRMS0224,4,T6,2013,10,0.00785,A 0-7.5,2.74,3.58,0.58,-2.27,1.42,0,NA,NA
CRMS0224,4,T7,2014,02,0.00785,A 0-7.5,0.47,5,1.11,0.02,-1.25,0.02,NA,NA
CRMS0224,4,T8,2014,05,0.00785,A 0-7.5,0.49,3.75,1.26,-0.49,16.57,16.08,NA,NA
CRMS0224,4,T9,2014,07,0.00785,A 0-7.5,0,20.32,1.96,NA,NA,NA,NA,NA
CRMS0224,5,T1,2012,06,0.00785,A 0-7.5,7.38,0.82,0.82,-1.94,4.68,2.74,34.6,2203.82
CRMS0224,5,T2,2012,10,0.00785,A 0-7.5,5.44,5.5,1.71,16.23,0.58,16.81,NA,NA
CRMS0224,5,T3,2013,02,0.00785,A 0-7.5,21.67,6.08,2.76,-20.6,-3.69,0,NA,NA
CRMS0224,5,T4,2013,05,0.00785,A 0-7.5,1.07,2.39,1.52,8.01,7.04,15.05,NA,NA
CRMS0224,5,T5,2013,07,0.00785,A 0-7.5,9.08,9.43,2.73,-5.21,-6.13,0,NA,NA
CRMS0224,5,T6,2013,10,0.00785,A 0-7.5,3.87,3.3,1.24,-2.09,-0.37,0,NA,NA
CRMS0224,5,T7,2014,02,0.00785,A 0-7.5,1.78,2.93,0.7,-0.44,-0.19,0,NA,NA
CRMS0224,5,T8,2014,05,0.00785,A 0-7.5,1.34,2.74,0.17,-1.24,0.97,0,NA,NA
CRMS0224,5,T9,2014,07,0.00785,A 0-7.5,0.1,3.71,0.91,NA,NA,NA,NA,NA
CRMS0224,1,T1,2012,06,0.00785,B 7.5-15,1.99,15.12,0.83,-0.24,-5.47,0,12.56,800.00
CRMS0224,1,T2,2012,10,0.00785,B 7.5-15,1.75,9.65,1.73,-0.56,-2.2,0,NA,NA
CRMS0224,1,T3,2013,02,0.00785,B 7.5-15,1.19,7.45,1.14,-1.19,-1.82,0,NA,NA
CRMS0224,1,T4,2013,05,0.00785,B 7.5-15,0,5.63,2.01,1.78,-0.45,1.78,NA,NA
CRMS0224,1,T5,2013,07,0.00785,B 7.5-15,1.78,5.18,0.83,0.46,6.1,6.56,NA,NA
CRMS0224,1,T6,2013,10,0.00785,B 7.5-15,2.24,11.28,1.46,1.93,2.29,4.22,NA,NA
CRMS0224,1,T7,2014,02,0.00785,B 7.5-15,4.17,13.57,1.17,-1.38,-5.14,0,NA,NA
CRMS0224,1,T8,2014,05,0.00785,B 7.5-15,2.79,8.43,2.64,-2.78,-5.58,0,NA,NA
CRMS0224,1,T9,2014,07,0.00785,B 7.5-15,0.01,2.85,2.53,NA,NA,NA,NA,NA
CRMS0224,2,T1,2012,06,0.00785,B 7.5-15,5.49,12.53,0.81,-3.4,10.64,7.24,19.34,1231.85
CRMS0224,2,T2,2012,10,0.00785,B 7.5-15,2.09,23.17,4.07,-1.97,-19.93,0,NA,NA
CRMS0224,2,T3,2013,02,0.00785,B 7.5-15,0.12,3.24,20.32,-0.12,7.95,7.83,NA,NA
CRMS0224,2,T4,2013,05,0.00785,B 7.5-15,0,11.19,3.4,2.94,-0.8,2.94,NA,NA
CRMS0224,2,T5,2013,07,0.00785,B 7.5-15,2.94,10.39,9,-2.94,3.11,0.17,NA,NA
CRMS0224,2,T6,2013,10,0.00785,B 7.5-15,0,13.5,2.62,0,-3.58,0,NA,NA
CRMS0224,2,T7,2014,02,0.00785,B 7.5-15,0,9.92,1.01,0.32,0.84,1.16,NA,NA
CRMS0224,2,T8,2014,05,0.00785,B 7.5-15,0.32,10.76,5.11,-0.31,-2.07,0,NA,NA
CRMS0224,2,T9,2014,07,0.00785,B 7.5-15,0.01,8.69,2.66,NA,NA,NA,NA,NA
